,CustomerID,Gender,Age,Tenure,PhoneService,InternetService,Contract,MonthlyCharges,TotalCharges,Churn
749,CUST_0750,Female,72,37,No,DSL,Month-to-month,52.09,1927.3300000000002,Yes
750,CUST_0751,Female,20,13,No,None,One year,92.55,1203.1499999999999,No
751,CUST_0752,Male,41,35,Yes,None,Month-to-month,60.84,2129.4,No
752,CUST_0753,Female,40,22,Yes,None,Two years,76.99,1693.78,No
753,CUST_0754,Female,76,65,No,None,Two years,102.93,6690.450000000001,No
754,CUST_0755,Female,80,1,No,Fiber optic,One year,100.02,100.02,No
755,CUST_0756,Female,78,72,No,DSL,Month-to-month,106.38,7659.36,Yes
756,CUST_0757,Female,25,64,Yes,DSL,One year,24.08,1541.12,No
757,CUST_0758,Male,71,66,Yes,Fiber optic,One year,88.59,5846.9400000000005,No
758,CUST_0759,Male,74,51,Yes,None,Two years,32.28,1646.28,No
759,CUST_0760,Male,64,61,Yes,Fiber optic,Month-to-month,60.41,3685.0099999999998,No
760,CUST_0761,Female,54,22,No,None,Month-to-month,73.96,1627.12,No
761,CUST_0762,Female,20,25,No,Fiber optic,Month-to-month,59.08,1477.0,No
762,CUST_0763,Male,68,67,Yes,DSL,Month-to-month,71.0,4757.0,No
763,CUST_0764,Female,50,54,Yes,DSL,One year,119.65,6461.1,No
764,CUST_0765,Male,45,5,No,DSL,One year,31.79,158.95,No
765,CUST_0766,Male,64,34,Yes,None,Two years,86.9,2954.6000000000004,No
766,CUST_0767,Male,25,21,Yes,None,One year,58.39,1226.19,No
767,CUST_0768,Female,51,42,Yes,Fiber optic,One year,31.57,1325.94,No
768,CUST_0769,Female,52,14,Yes,Fiber optic,Two years,34.19,478.65999999999997,No
769,CUST_0770,Male,49,59,Yes,DSL,Two years,114.83,6774.97,No
770,CUST_0771,Male,41,11,Yes,None,Two years,107.72,1184.92,No
771,CUST_0772,Male,31,48,No,Fiber optic,One year,110.52,5304.96,No
772,CUST_0773,Male,49,41,Yes,None,One year,119.14,4884.74,No
773,CUST_0774,Female,73,37,Yes,None,Two years,39.25,1452.25,No
774,CUST_0775,Female,63,44,No,DSL,Two years,54.25,2387.0,No
775,CUST_0776,Male,60,34,No,DSL,Two years,86.26,2932.84,No
776,CUST_0777,Male,33,29,No,None,One year,67.35,1953.1499999999999,No
777,CUST_0778,Female,21,29,Yes,None,One year,60.68,1759.72,No
778,CUST_0779,Female,69,5,No,None,Month-to-month,54.5,272.5,No
779,CUST_0780,Male,54,66,Yes,None,One year,78.57,5185.62,No
780,CUST_0781,Male,71,6,Yes,DSL,One year,76.71,460.26,No
781,CUST_0782,Male,38,51,Yes,Fiber optic,One year,34.47,1757.97,No
782,CUST_0783,Female,31,13,No,DSL,Two years,66.12,859.5600000000001,No
783,CUST_0784,Female,48,72,No,Fiber optic,One year,74.45,5360.400000000001,No
784,CUST_0785,Female,72,14,No,None,Two years,76.17,1066.38,No
785,CUST_0786,Male,65,20,No,Fiber optic,Month-to-month,39.43,788.6,No
786,CUST_0787,Male,35,34,No,DSL,Month-to-month,93.71,3186.14,Yes
787,CUST_0788,Female,24,65,Yes,DSL,Two years,20.57,1337.05,No
788,CUST_0789,Female,27,1,Yes,None,Two years,54.19,54.19,No
789,CUST_0790,Male,24,34,Yes,DSL,Two years,97.58,3317.72,No
790,CUST_0791,Female,50,19,Yes,None,One year,75.52,1434.8799999999999,No
791,CUST_0792,Female,40,9,No,DSL,Month-to-month,44.64,401.76,Yes
792,CUST_0793,Male,38,24,No,DSL,Two years,88.89,2133.36,No
793,CUST_0794,Female,36,65,Yes,None,One year,75.87,4931.55,No
794,CUST_0795,Male,65,24,No,Fiber optic,Month-to-month,99.22,2381.2799999999997,Yes
795,CUST_0796,Male,78,53,No,DSL,One year,92.97,4927.41,No
796,CUST_0797,Male,36,32,Yes,Fiber optic,Month-to-month,80.23,2567.36,No
797,CUST_0798,Male,53,35,Yes,DSL,One year,67.79,2372.65,No
798,CUST_0799,Male,46,13,No,DSL,Month-to-month,31.58,410.53999999999996,Yes
799,CUST_0800,Male,77,64,No,DSL,Month-to-month,44.66,2858.24,No
800,CUST_0801,Male,35,53,Yes,DSL,One year,60.75,3219.75,No
801,CUST_0802,Female,19,51,Yes,Fiber optic,Two years,79.13,4035.6299999999997,No
802,CUST_0803,Male,18,2,Yes,Fiber optic,Month-to-month,70.4,140.8,Yes
803,CUST_0804,Male,64,40,No,DSL,Two years,47.39,1895.6,No
804,CUST_0805,Female,22,5,Yes,DSL,One year,18.66,93.3,No
805,CUST_0806,Female,37,24,Yes,Fiber optic,Two years,68.62,1646.88,No
806,CUST_0807,Female,28,12,No,None,Two years,47.13,565.5600000000001,No
807,CUST_0808,Male,59,7,No,None,Two years,92.93,650.51,No
808,CUST_0809,Female,80,20,No,Fiber optic,Two years,20.44,408.8,No
809,CUST_0810,Male,19,67,No,DSL,Two years,77.65,5202.55,No
810,CUST_0811,Male,20,24,No,DSL,Month-to-month,114.03,2736.7200000000003,No
811,CUST_0812,Male,40,67,Yes,None,Month-to-month,35.79,2397.93,Yes
812,CUST_0813,Male,72,44,Yes,None,Month-to-month,66.11,2908.84,No
813,CUST_0814,Female,29,59,No,Fiber optic,One year,27.33,1612.4699999999998,No
814,CUST_0815,Female,37,11,No,None,Two years,81.82,900.02,No
815,CUST_0816,Male,22,31,No,Fiber optic,Month-to-month,74.15,2298.65,No
816,CUST_0817,Male,54,12,No,None,One year,59.55,714.5999999999999,No
817,CUST_0818,Male,55,30,No,None,Month-to-month,71.18,2135.4,Yes
818,CUST_0819,Female,47,19,Yes,None,Month-to-month,109.45,2079.55,Yes
819,CUST_0820,Male,26,17,Yes,DSL,Two years,38.02,646.34,No
820,CUST_0821,Male,51,59,Yes,DSL,One year,20.3,1197.7,No
821,CUST_0822,Female,70,62,Yes,DSL,Two years,105.89,6565.18,No
822,CUST_0823,Female,61,5,No,None,Two years,76.87,384.35,No
823,CUST_0824,Male,52,31,Yes,Fiber optic,Month-to-month,108.85,3374.35,No
824,CUST_0825,Female,69,42,No,Fiber optic,Two years,78.89,3313.38,No
825,CUST_0826,Female,75,1,No,Fiber optic,One year,100.64,100.64,No
826,CUST_0827,Male,39,59,No,Fiber optic,Two years,61.83,3647.97,No
827,CUST_0828,Female,61,22,Yes,DSL,Two years,94.49,2078.7799999999997,No
828,CUST_0829,Male,41,30,No,DSL,Two years,111.13,3333.8999999999996,No
829,CUST_0830,Female,34,4,Yes,None,Month-to-month,76.36,305.44,Yes
830,CUST_0831,Male,27,33,Yes,None,One year,36.44,1202.52,No
831,CUST_0832,Male,47,9,No,Fiber optic,Month-to-month,45.42,408.78000000000003,Yes
832,CUST_0833,Male,73,1,No,DSL,Month-to-month,38.26,38.26,No
833,CUST_0834,Female,76,10,No,Fiber optic,Month-to-month,43.18,431.8,No
834,CUST_0835,Male,63,49,Yes,None,Month-to-month,49.25,2413.25,No
835,CUST_0836,Female,40,30,No,None,Month-to-month,74.62,2238.6000000000004,Yes
836,CUST_0837,Male,49,55,Yes,Fiber optic,One year,77.98,4288.900000000001,No
837,CUST_0838,Male,34,72,No,None,Two years,61.5,4428.0,No
838,CUST_0839,Female,67,8,No,Fiber optic,Month-to-month,80.77,646.16,Yes
839,CUST_0840,Male,68,20,Yes,DSL,Month-to-month,26.32,526.4,No
840,CUST_0841,Male,34,72,Yes,Fiber optic,One year,26.95,1940.3999999999999,No
841,CUST_0842,Female,31,27,Yes,DSL,One year,35.53,959.3100000000001,No
842,CUST_0843,Male,26,61,Yes,DSL,Two years,70.84,4321.24,No
843,CUST_0844,Male,57,6,Yes,None,One year,39.83,238.98,No
844,CUST_0845,Male,19,15,Yes,None,Two years,46.9,703.5,No
845,CUST_0846,Male,62,3,No,None,Month-to-month,58.83,176.49,No
846,CUST_0847,Female,42,3,No,Fiber optic,Month-to-month,100.81,302.43,No
847,CUST_0848,Female,56,39,Yes,Fiber optic,Two years,19.41,756.99,No
848,CUST_0849,Male,26,16,No,None,One year,84.24,1347.84,No
849,CUST_0850,Female,71,51,Yes,Fiber optic,Two years,86.23,4397.7300000000005,No
850,CUST_0851,Male,39,51,No,None,One year,99.46,5072.46,No
851,CUST_0852,Female,60,35,No,Fiber optic,Month-to-month,113.14,3959.9,Yes
852,CUST_0853,Male,63,37,Yes,DSL,One year,20.05,741.85,No
853,CUST_0854,Male,21,49,Yes,DSL,Two years,33.69,1650.81,No
854,CUST_0855,Male,43,62,Yes,None,Two years,108.39,6720.18,No
855,CUST_0856,Male,75,62,No,Fiber optic,Month-to-month,64.77,4015.74,Yes
856,CUST_0857,Male,46,61,Yes,Fiber optic,One year,75.59,4610.99,No
857,CUST_0858,Male,62,6,No,DSL,One year,85.63,513.78,No
858,CUST_0859,Female,51,26,Yes,DSL,One year,87.26,2268.76,No
859,CUST_0860,Male,40,13,No,None,Month-to-month,113.04,1469.52,Yes
860,CUST_0861,Female,54,70,No,DSL,One year,119.69,8378.3,No
861,CUST_0862,Male,28,4,Yes,None,Two years,91.46,365.84,No
862,CUST_0863,Female,23,54,No,DSL,One year,47.3,2554.2,No
863,CUST_0864,Female,35,1,No,DSL,Month-to-month,107.73,107.73,Yes
864,CUST_0865,Female,38,61,Yes,Fiber optic,One year,23.02,1404.22,No
865,CUST_0866,Male,59,20,No,DSL,One year,41.57,831.4,No
866,CUST_0867,Male,53,20,Yes,DSL,Two years,109.53,2190.6,No
867,CUST_0868,Female,58,9,Yes,None,One year,44.13,397.17,No
868,CUST_0869,Male,55,57,Yes,DSL,Two years,40.51,2309.0699999999997,No
869,CUST_0870,Female,51,38,Yes,None,Two years,32.09,1219.42,No
870,CUST_0871,Male,34,4,No,DSL,Month-to-month,105.63,422.52,Yes
871,CUST_0872,Female,54,64,No,DSL,Two years,69.01,4416.64,No
872,CUST_0873,Female,42,12,No,None,Two years,86.84,1042.08,No
873,CUST_0874,Male,55,52,Yes,Fiber optic,Month-to-month,42.38,2203.76,Yes
874,CUST_0875,Female,75,44,No,None,Two years,95.32,4194.08,No
875,CUST_0876,Male,29,31,No,None,Month-to-month,95.52,2961.12,No
876,CUST_0877,Female,40,35,Yes,None,One year,49.88,1745.8000000000002,No
877,CUST_0878,Female,70,59,Yes,Fiber optic,Month-to-month,59.89,3533.51,Yes
878,CUST_0879,Male,59,10,No,DSL,Two years,39.39,393.9,No
879,CUST_0880,Male,39,62,Yes,None,Month-to-month,117.61,7291.82,No
880,CUST_0881,Male,38,20,Yes,None,Two years,83.85,1677.0,No
881,CUST_0882,Female,44,51,Yes,Fiber optic,One year,113.32,5779.32,No
882,CUST_0883,Male,74,54,Yes,None,Month-to-month,48.95,2643.3,No
883,CUST_0884,Female,48,25,No,DSL,One year,97.75,2443.75,No
884,CUST_0885,Female,23,67,Yes,Fiber optic,Two years,96.12,6440.04,No
885,CUST_0886,Male,44,33,Yes,DSL,Two years,88.55,2922.15,No
886,CUST_0887,Male,57,51,Yes,DSL,One year,116.5,5941.5,No
887,CUST_0888,Female,51,51,Yes,Fiber optic,Month-to-month,58.14,2965.14,No
888,CUST_0889,Female,29,28,Yes,None,Month-to-month,31.33,877.24,Yes
889,CUST_0890,Male,62,37,Yes,DSL,Two years,86.51,3200.8700000000003,No
890,CUST_0891,Male,74,41,Yes,DSL,One year,92.39,3787.9900000000002,No
891,CUST_0892,Male,70,20,Yes,DSL,One year,76.66,1533.1999999999998,No
892,CUST_0893,Male,24,41,No,DSL,Month-to-month,39.1,1603.1000000000001,No
893,CUST_0894,Male,27,12,Yes,Fiber optic,Month-to-month,69.45,833.4000000000001,No
894,CUST_0895,Female,62,63,No,Fiber optic,Month-to-month,49.84,3139.92,No
895,CUST_0896,Female,34,16,Yes,DSL,One year,61.6,985.6,No
896,CUST_0897,Female,43,8,Yes,None,Month-to-month,83.81,670.48,No
897,CUST_0898,Female,38,40,Yes,DSL,Month-to-month,94.01,3760.4,No
898,CUST_0899,Male,45,0,Yes,None,Two years,41.69,0.0,No
899,CUST_0900,Male,79,1,No,DSL,Month-to-month,59.34,59.34,No
900,CUST_0901,Male,75,59,Yes,None,Month-to-month,45.45,2681.55,Yes
901,CUST_0902,Female,63,47,Yes,DSL,One year,38.26,1798.2199999999998,No
902,CUST_0903,Female,19,28,No,None,One year,97.91,2741.48,No
903,CUST_0904,Male,77,9,No,DSL,Two years,110.74,996.66,No
904,CUST_0905,Male,71,57,Yes,DSL,Month-to-month,55.76,3178.3199999999997,No
905,CUST_0906,Female,60,59,No,None,Two years,94.63,5583.17,No
906,CUST_0907,Female,18,20,No,Fiber optic,One year,109.49,2189.7999999999997,No
907,CUST_0908,Male,68,27,No,None,Two years,104.3,2816.1,No
908,CUST_0909,Male,70,33,Yes,Fiber optic,One year,36.65,1209.45,No
909,CUST_0910,Female,53,7,Yes,DSL,Two years,115.54,808.7800000000001,No
910,CUST_0911,Male,68,58,Yes,None,Two years,56.42,3272.36,No
911,CUST_0912,Male,43,71,No,None,Month-to-month,52.6,3734.6,Yes
912,CUST_0913,Male,46,48,Yes,None,Two years,24.37,1169.76,No
913,CUST_0914,Female,38,16,No,Fiber optic,Month-to-month,67.59,1081.44,No
914,CUST_0915,Female,28,59,Yes,Fiber optic,Month-to-month,29.12,1718.0800000000002,Yes
915,CUST_0916,Female,57,44,Yes,DSL,Month-to-month,43.35,1907.4,Yes
916,CUST_0917,Female,28,68,No,Fiber optic,Month-to-month,50.33,3422.44,No
917,CUST_0918,Female,53,31,Yes,Fiber optic,Two years,100.5,3115.5,No
918,CUST_0919,Female,66,43,No,DSL,One year,107.3,4613.9,No
919,CUST_0920,Female,76,64,No,None,One year,48.85,3126.4,No
920,CUST_0921,Male,56,7,Yes,None,One year,105.59,739.13,No
921,CUST_0922,Male,57,71,No,DSL,Two years,105.44,7486.24,No
922,CUST_0923,Male,52,42,Yes,None,Month-to-month,95.99,4031.58,No
923,CUST_0924,Male,71,0,Yes,Fiber optic,One year,32.96,0.0,No
924,CUST_0925,Male,51,50,No,DSL,Two years,88.41,4420.5,No
925,CUST_0926,Male,72,23,Yes,DSL,Month-to-month,114.39,2630.97,Yes
926,CUST_0927,Male,64,23,No,DSL,One year,87.62,2015.2600000000002,No
927,CUST_0928,Female,41,16,Yes,None,Month-to-month,51.82,829.12,Yes
928,CUST_0929,Female,71,4,Yes,DSL,One year,69.06,276.24,No
929,CUST_0930,Male,39,19,Yes,DSL,One year,83.86,1593.34,No
930,CUST_0931,Male,22,20,Yes,DSL,One year,70.08,1401.6,No
931,CUST_0932,Female,73,57,Yes,None,Month-to-month,30.24,1723.6799999999998,No
932,CUST_0933,Male,50,30,No,Fiber optic,Two years,49.83,1494.8999999999999,No
933,CUST_0934,Male,75,10,No,DSL,Month-to-month,99.84,998.4000000000001,Yes
934,CUST_0935,Female,53,51,No,Fiber optic,One year,105.86,5398.86,No
935,CUST_0936,Male,64,14,No,None,Month-to-month,32.0,448.0,No
936,CUST_0937,Female,37,6,No,None,Two years,115.14,690.84,No
937,CUST_0938,Male,36,27,No,None,Month-to-month,51.54,1391.58,Yes
938,CUST_0939,Female,52,50,Yes,None,Two years,85.56,4278.0,No
939,CUST_0940,Female,69,57,Yes,Fiber optic,Two years,94.69,5397.33,No
940,CUST_0941,Female,60,4,No,DSL,Month-to-month,100.82,403.28,No
941,CUST_0942,Male,34,4,No,None,One year,114.47,457.88,No
942,CUST_0943,Female,79,7,Yes,None,Two years,49.92,349.44,No
943,CUST_0944,Male,76,63,Yes,Fiber optic,Month-to-month,105.57,6650.91,No
944,CUST_0945,Male,62,9,Yes,Fiber optic,Two years,31.43,282.87,No
945,CUST_0946,Male,60,37,No,None,One year,89.91,3326.67,No
946,CUST_0947,Male,51,7,No,DSL,Month-to-month,93.68,655.76,Yes
947,CUST_0948,Female,26,24,No,DSL,Month-to-month,87.13,2091.12,Yes
948,CUST_0949,Female,43,72,Yes,None,Month-to-month,43.74,3149.28,Yes
949,CUST_0950,Male,19,65,Yes,Fiber optic,One year,107.05,6958.25,No
950,CUST_0951,Male,70,49,No,None,Two years,35.22,1725.78,No
951,CUST_0952,Female,26,66,No,None,Month-to-month,23.47,1549.02,No
952,CUST_0953,Male,26,48,Yes,Fiber optic,Two years,91.18,4376.64,No
953,CUST_0954,Female,57,35,Yes,None,Two years,66.5,2327.5,No
954,CUST_0955,Male,34,67,Yes,None,One year,104.61,7008.87,No
955,CUST_0956,Male,18,40,Yes,None,Month-to-month,57.11,2284.4,No
956,CUST_0957,Female,42,61,No,Fiber optic,Two years,35.16,2144.7599999999998,No
957,CUST_0958,Male,78,9,Yes,DSL,Month-to-month,103.32,929.8799999999999,No
958,CUST_0959,Female,60,20,Yes,DSL,Month-to-month,73.99,1479.8,Yes
959,CUST_0960,Male,57,35,Yes,Fiber optic,One year,37.3,1305.5,No
960,CUST_0961,Male,59,11,No,DSL,Month-to-month,91.48,1006.2800000000001,Yes
961,CUST_0962,Male,42,1,No,None,Month-to-month,70.13,70.13,Yes
962,CUST_0963,Female,56,12,Yes,DSL,Two years,79.64,955.6800000000001,No
963,CUST_0964,Male,52,52,Yes,None,One year,65.01,3380.5200000000004,No
964,CUST_0965,Male,20,31,Yes,DSL,Month-to-month,102.53,3178.43,Yes
965,CUST_0966,Male,67,15,No,Fiber optic,Two years,102.62,1539.3000000000002,No
966,CUST_0967,Male,54,31,No,DSL,One year,90.36,2801.16,No
967,CUST_0968,Female,61,31,No,DSL,One year,28.75,891.25,No
968,CUST_0969,Female,61,10,Yes,DSL,Two years,103.56,1035.6,No
969,CUST_0970,Male,68,9,No,Fiber optic,Two years,86.44,777.96,No
970,CUST_0971,Female,47,14,Yes,DSL,Two years,89.1,1247.3999999999999,No
971,CUST_0972,Male,55,16,Yes,Fiber optic,Two years,55.02,880.32,No
972,CUST_0973,Male,51,39,Yes,None,Two years,107.69,4199.91,No
973,CUST_0974,Male,29,17,No,DSL,Month-to-month,91.99,1563.83,No
974,CUST_0975,Female,36,54,Yes,Fiber optic,Month-to-month,29.48,1591.92,No
975,CUST_0976,Female,54,72,No,Fiber optic,One year,59.59,4290.4800000000005,No
976,CUST_0977,Female,61,24,No,DSL,Month-to-month,108.41,2601.84,No
977,CUST_0978,Female,76,58,Yes,None,Month-to-month,22.81,1322.98,Yes
978,CUST_0979,Female,76,21,Yes,Fiber optic,Month-to-month,116.06,2437.26,No
979,CUST_0980,Female,66,29,No,DSL,Two years,87.27,2530.83,No
980,CUST_0981,Female,78,43,Yes,None,One year,82.4,3543.2000000000003,No
981,CUST_0982,Female,34,31,No,Fiber optic,One year,45.6,1413.6000000000001,No
982,CUST_0983,Female,27,50,Yes,Fiber optic,One year,43.38,2169.0,No
983,CUST_0984,Male,74,45,No,None,One year,114.09,5134.05,No
984,CUST_0985,Female,72,20,No,None,Month-to-month,48.42,968.4000000000001,No
985,CUST_0986,Female,66,31,No,DSL,Month-to-month,97.1,3010.1,No
986,CUST_0987,Female,64,38,No,DSL,Two years,58.1,2207.8,No
987,CUST_0988,Female,29,11,Yes,Fiber optic,One year,32.2,354.20000000000005,No
988,CUST_0989,Female,79,46,Yes,None,Month-to-month,19.09,878.14,No
989,CUST_0990,Female,33,17,No,None,Month-to-month,73.51,1249.67,Yes
990,CUST_0991,Female,41,20,No,None,Two years,117.53,2350.6,No
991,CUST_0992,Female,36,12,Yes,Fiber optic,Two years,55.65,667.8,No
992,CUST_0993,Female,25,20,Yes,None,Two years,54.43,1088.6,No
993,CUST_0994,Female,48,7,Yes,None,Month-to-month,53.1,371.7,Yes
994,CUST_0995,Female,38,45,Yes,Fiber optic,Month-to-month,71.1,3199.4999999999995,No
995,CUST_0996,Male,34,6,Yes,DSL,Two years,62.95,377.70000000000005,No
996,CUST_0997,Male,40,22,Yes,DSL,One year,107.75,2370.5,No
997,CUST_0998,Female,54,21,No,Fiber optic,Two years,69.56,1460.76,No
998,CUST_0999,Female,71,21,Yes,None,Two years,69.79,1465.5900000000001,No
999,CUST_1000,Male,33,28,Yes,Fiber optic,Two years,32.11,899.0799999999999,No
